gid,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,hub_score,authority_score,betweenness,is_articulation,component_id,pass_through,is_frontier_cutoff,n_seed_neighbors,role,role_score,evidence,cluster_id,role_weight,priority_score,why
100000004257714100,3,False,1,0,52220.0,0.0,1,0,0.0002950327931544809,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 52 220 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2573,получил 52 220 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 52 220 KZT.
100000000569479100,3,False,1,0,320000.0,0.0,1,0,0.00039669294672804636,-0.0,0.00016105425944983216,0.0,False,0,0.0,False,0,terminal,0.8,получил 320 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),8,0.25,0.2869,получил 320 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 8 (1 seed)  объём входящих 320 000 KZT.
100000007303047100,3,False,1,0,52250.0,0.0,1,0,0.0002950374947683144,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 52 250 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2573,получил 52 250 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 52 250 KZT.
100000008708743100,3,False,1,0,15550.0,0.0,1,0,0.00028928585384545166,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 15 550 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2375,получил 15 550 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 15 550 KZT.
100000008745863100,3,False,1,0,22900.0,0.0,1,0,0.0002904377492346353,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 22 900 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2438,получил 22 900 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 22 900 KZT.
100000005048668100,3,False,2,8,16668.0,159400.0,2,11,0.00028983991163194546,0.001607269050232826,0.003165241743009574,3.8695977794958074e-05,True,0,9.563234941204703,False,0,peripheral,0.15,"низкая активность: 2 вх./8 исх. плательщиков/получателей, без выраженного паттерна",17,0.1,0.1652,"низкая активность: 2 вх./8 исх. плательщиков/получателей, без выраженного паттерна Кластер 17 (0 seed)  объём входящих 16 668 KZT."
100000006522972100,3,False,1,0,9515.0,0.0,1,0,0.000304663904565617,-0.0,0.00010694239102769263,0.0,False,0,0.0,False,0,terminal,0.8,получил 9 515 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),9,0.25,0.2295,получил 9 515 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 9 (0 seed)  объём входящих 9 515 KZT.
100000008759857100,3,False,1,2,5000.0,994000.0,1,3,0.00028761570267189074,2.2373129511092014e-06,3.559127087403929e-07,0.0,False,0,198.8,False,0,peripheral,0.15,"низкая активность: 1 вх./2 исх. плательщиков/получателей, без выраженного паттерна",21,0.1,0.145,"низкая активность: 1 вх./2 исх. плательщиков/получателей, без выраженного паттерна Кластер 21 (0 seed)  объём входящих 5 000 KZT."
100000005342513100,3,False,1,1,235000.0,30000.0,2,1,0.0011030662406570193,1.772960732943659e-19,-1.9923716256913808e-19,0.0,False,1,0.1276595744680851,False,0,peripheral,0.15,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна",38,0.1,0.2078,"низкая активность: 1 вх./1 исх. плательщиков/получателей, без выраженного паттерна Кластер 38 (1 seed)  объём входящих 235 000 KZT."
100000004750897100,3,False,1,0,10000.0,0.0,1,0,0.0004925814598066286,-0.0,-9.296402601561023e-19,0.0,False,0,0.0,False,0,terminal,0.8,получил 10 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),3,0.25,0.2303,получил 10 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 3 (3 seed)  объём входящих 10 000 KZT.
100000001140785100,3,False,2,0,215000.0,0.0,2,0,0.00031675353054066855,-0.0,7.528982871830513e-07,0.0,False,0,0.0,False,0,terminal,0.8,получил 215 000 KZT от 2 плательщиков  исходящих переводов нет (глубина 3<4),32,0.25,0.2804,получил 215 000 KZT от 2 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 32 (0 seed)  объём входящих 215 000 KZT.
100000002821425100,3,False,1,0,275000.0,0.0,1,0,0.00030000196010987376,-0.0,3.7941363435728165e-07,0.0,False,0,0.0,False,0,terminal,0.8,получил 275 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),48,0.25,0.2844,получил 275 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 48 (0 seed)  объём входящих 275 000 KZT.
100000003221510100,3,False,1,2,24000.0,120000.0,1,3,0.00028820618337967266,-2.0676009487370517e-19,0.002905781655216498,3.909906089698889e-05,True,0,5.0,False,0,peripheral,0.15,"низкая активность: 1 вх./2 исх. плательщиков/получателей, без выраженного паттерна",8,0.1,0.1712,"низкая активность: 1 вх./2 исх. плательщиков/получателей, без выраженного паттерна Кластер 8 (1 seed)  объём входящих 24 000 KZT."
100000003031003100,3,False,3,0,280090.0,0.0,3,0,0.00031288784627266157,-0.0,6.1909246712209084e-06,0.0,False,0,0.0,False,0,terminal,0.8,получил 280 090 KZT от 3 плательщиков  исходящих переводов нет (глубина 3<4),48,0.25,0.2847,получил 280 090 KZT от 3 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 48 (0 seed)  объём входящих 280 090 KZT.
100000003060187100,3,False,1,0,93046.0,0.0,1,0,0.00030282735105508483,-0.0,8.448073393743472e-05,0.0,False,0,0.0,False,0,terminal,0.8,получил 93 046 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),49,0.25,0.2667,получил 93 046 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 49 (1 seed)  объём входящих 93 046 KZT.
100000008718811100,3,False,1,0,73300.0,0.0,1,0,0.000298336460474752,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 73 300 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2628,получил 73 300 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 73 300 KZT.
100000008043184100,3,False,1,0,50564.0,0.0,1,0,0.00029484038862252445,-0.0,0.00023334462577838847,0.0,False,0,0.0,False,0,terminal,0.8,получил 50 564 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),41,0.25,0.2568,получил 50 564 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 41 (0 seed)  объём входящих 50 564 KZT.
100000002530224100,3,False,1,0,113000.0,0.0,1,0,0.0002926951733563119,-0.0,3.220733719358745e-06,0.0,False,0,0.0,False,0,terminal,0.8,получил 113 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),32,0.25,0.2699,получил 113 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 32 (0 seed)  объём входящих 113 000 KZT.
100000008754608100,3,False,1,0,12300.0,0.0,1,0,0.000288776512346833,-0.0,-1.1342661239262463e-17,0.0,False,1,0.0,False,0,terminal,0.8,получил 12 300 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),38,0.25,0.2337,получил 12 300 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 38 (1 seed)  объём входящих 12 300 KZT.
100000006989232100,3,False,1,0,22194.0,0.0,1,0,0.00028882506475800423,-0.0,0.0011319384436485965,0.0,False,0,0.0,False,0,terminal,0.8,получил 22 194 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),8,0.25,0.2433,получил 22 194 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 8 (1 seed)  объём входящих 22 194 KZT.
100000006532229100,3,False,1,0,105000.0,0.0,1,0,0.0003019792874876219,-0.0,2.612568386353971e-07,0.0,False,0,0.0,False,0,terminal,0.8,получил 105 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),32,0.25,0.2687,получил 105 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 32 (0 seed)  объём входящих 105 000 KZT.
100000005661829100,3,False,1,2,37790.0,40362.0,1,4,0.0002933384099185034,0.00011522832910020572,8.448073393743472e-05,6.005938220259118e-05,False,0,1.0680603334215402,False,0,transit,0.932,"получает от 1, передаёт 2; pass-through 1.07 — деньги не задерживаются",49,0.35,0.3033,"получает от 1, передаёт 2; pass-through 1.07 — деньги не задерживаются Кластер 49 (1 seed)  объём входящих 37 790 KZT."
100000004553349100,3,False,1,0,7755.0,0.0,1,0,0.000301368634481829,-0.0,0.00010694239102769263,0.0,False,0,0.0,False,0,terminal,0.8,получил 7 755 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),9,0.25,0.2262,получил 7 755 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 9 (0 seed)  объём входящих 7 755 KZT.
100000002945626100,3,False,3,0,584000.0,0.0,3,0,0.0003392656867946238,-0.0,4.852794454353598e-06,0.0,False,0,0.0,False,0,terminal,0.8,получил 584 000 KZT от 3 плательщиков  исходящих переводов нет (глубина 3<4),32,0.25,0.2967,получил 584 000 KZT от 3 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 32 (0 seed)  объём входящих 584 000 KZT.
100000008775471100,3,False,1,0,580000.0,0.0,2,0,0.00035996546736887387,-0.0,1.2902818407787472e-06,0.0,False,0,0.0,False,0,terminal,0.8,получил 580 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4),21,0.25,0.2966,получил 580 000 KZT от 1 плательщиков  исходящих переводов нет (глубина 3<4) Кластер 21 (0 seed)  объём входящих 580 000 KZT.
100000000404740100,4,False,1,0,25000.0,0.0,1,0,0.000560416356836729,-0.0,-2.4001391649314067e-19,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",51,0.1,0.1733,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 51 (0 seed)  объём входящих 25 000 KZT."
100000004268036100,4,False,1,0,5500.0,0.0,1,0,0.00028980469717605794,-0.0,3.687381946528126e-06,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",29,0.1,0.1486,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 29 (0 seed)  объём входящих 5 500 KZT."
100000001256409100,4,False,1,0,8000.0,0.0,1,0,0.000549553862116161,-0.0,1.91945577144045e-20,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",17,0.1,0.1547,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 17 (0 seed)  объём входящих 8 000 KZT."
100000005360814100,4,False,1,0,144000.0,0.0,3,0,0.0004355964926761454,-0.0,1.721211469146002e-06,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",17,0.1,0.2018,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 17 (0 seed)  объём входящих 144 000 KZT."
100000002369454100,4,False,1,0,25000.0,0.0,1,0,0.0004307604037600731,-0.0,-5.698152447022159e-19,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",17,0.1,0.1733,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 17 (0 seed)  объём входящих 25 000 KZT."
100000004272302100,4,False,1,0,10000.0,0.0,1,0,0.00028902455702792127,-0.0,2.5468927032645624e-20,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",16,0.1,0.1583,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 16 (0 seed)  объём входящих 10 000 KZT."
100000008727982100,4,False,1,0,30000.0,0.0,2,0,0.0005161702905370301,-0.0,-2.1571973764466788e-19,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",1,0.1,0.1762,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 1 (3 seed)  объём входящих 30 000 KZT."
100000000600707100,4,False,1,0,89000.0,0.0,2,0,0.0005726088761598882,-0.0,-8.675491347635732e-20,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",56,0.1,0.194,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 56 (0 seed)  объём входящих 89 000 KZT."
100000004500781100,4,False,1,0,74000.0,0.0,5,0,0.0006837336338697893,-0.0,-8.661141438409165e-20,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",0,0.1,0.191,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 0 (0 seed)  объём входящих 74 000 KZT."
100000008703533100,4,False,1,0,75000.0,0.0,1,0,0.0002968487874783168,-0.0,4.916414485475597e-07,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",32,0.1,0.1912,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 32 (0 seed)  объём входящих 75 000 KZT."
100000004549591100,4,False,1,0,49000.0,0.0,1,0,0.00044625604853705,-0.0,1.9860540398308525e-19,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",62,0.1,0.1842,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 62 (0 seed)  объём входящих 49 000 KZT."
100000002700161100,4,False,1,0,39000.0,0.0,1,0,0.0009064127928751024,-0.0,3.1278393227324393e-19,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",40,0.1,0.1805,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 40 (0 seed)  объём входящих 39 000 KZT."
100000003134550100,4,False,1,0,100000.0,0.0,1,0,0.00030018209974604315,-0.0,4.916414485475597e-07,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",32,0.1,0.1959,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 32 (0 seed)  объём входящих 100 000 KZT."
100000001957974100,4,False,1,0,500000.0,0.0,1,0,0.0003215701793309761,-0.0,5.920463072307241e-08,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",0,0.1,0.2221,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 0 (0 seed)  объём входящих 500 000 KZT."
100000001246806100,4,False,1,0,130000.0,0.0,1,0,0.0005353109341237873,-0.0,2.4175754564964307e-20,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",32,0.1,0.2002,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 32 (0 seed)  объём входящих 130 000 KZT."
100000003622955100,4,False,1,0,15000.0,0.0,1,0,0.0013392360951323822,-0.0,-2.5826029250116245e-19,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",5,0.1,0.1649,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 5 (1 seed)  объём входящих 15 000 KZT."
100000003692843100,4,False,1,0,510000.0,0.0,2,0,0.0005318067920204751,-0.0,2.8391659625978386e-19,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",4,0.1,0.2225,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 4 (0 seed)  объём входящих 510 000 KZT."
100000008629504100,4,False,1,0,20000.0,0.0,1,0,0.00030336003181306674,-0.0,6.8379391781634086e-06,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",8,0.1,0.1696,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 8 (1 seed)  объём входящих 20 000 KZT."
100000005621418100,4,False,1,0,30000.0,0.0,1,0,0.0003091915026361621,-0.0,4.0337774958288006e-08,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",45,0.1,0.1762,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 45 (0 seed)  объём входящих 30 000 KZT."
100000004167082100,4,False,1,0,13300.0,0.0,1,0,0.0003866165990484235,-0.0,2.2492310242095227e-19,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",31,0.1,0.163,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 31 (3 seed)  объём входящих 13 300 KZT."
100000004379306100,4,False,1,0,15000.0,0.0,1,0,0.0005343806771430125,-0.0,3.3224355173020357e-19,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",17,0.1,0.1649,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 17 (0 seed)  объём входящих 15 000 KZT."
100000004856746100,4,False,1,0,20000.0,0.0,1,0,0.00030138094588721753,-0.0,1.468380142126487e-07,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",10,0.1,0.1696,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 10 (0 seed)  объём входящих 20 000 KZT."
100000004891562100,4,False,1,0,103400.0,0.0,1,0,0.0003424187648924353,-0.0,3.687381946528126e-06,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",29,0.1,0.1964,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 29 (0 seed)  объём входящих 103 400 KZT."
100000007042175100,4,False,1,0,60000.0,0.0,1,0,0.0005363434676045009,-0.0,-6.211770269386442e-20,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",8,0.1,0.1875,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 8 (1 seed)  объём входящих 60 000 KZT."
100000002670463100,4,False,1,0,31500.0,0.0,1,0,0.0003037777897258619,-0.0,3.687381946528126e-06,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",29,0.1,0.177,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 29 (0 seed)  объём входящих 31 500 KZT."
100000005567828100,4,False,1,0,94000.0,0.0,1,0,0.0003221789656194468,-0.0,2.7582739710930483e-06,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",29,0.1,0.1949,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 29 (0 seed)  объём входящих 94 000 KZT."
100000004200745100,4,False,1,0,130000.0,0.0,4,0,0.0006035919445701508,-0.0,-2.6310185392969857e-19,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",13,0.1,0.2002,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 13 (1 seed)  объём входящих 130 000 KZT."
100000003989033100,4,False,1,0,373400.0,0.0,13,0,0.0006015128764964374,-0.0,-2.0310778423952647e-19,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",29,0.1,0.2174,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 29 (0 seed)  объём входящих 373 400 KZT."
100000005146665100,4,False,1,0,5500.0,0.0,1,0,0.00028773710725674335,-0.0,-5.224534970342741e-19,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",53,0.1,0.1486,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 53 (0 seed)  объём входящих 5 500 KZT."
100000003096787100,4,False,1,0,16400.0,0.0,1,0,0.00029301282817605984,-0.0,2.7582739710930483e-06,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",29,0.1,0.1664,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 29 (0 seed)  объём входящих 16 400 KZT."
100000003074515100,4,False,1,0,105000.0,0.0,1,0,0.00030072144502382513,-0.0,1.2761480262545454e-06,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",32,0.1,0.1967,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 32 (0 seed)  объём входящих 105 000 KZT."
100000004377043100,4,False,1,0,5700.0,0.0,1,0,0.0003651438116408857,-0.0,3.7506596087112887e-19,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",57,0.1,0.1491,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 57 (0 seed)  объём входящих 5 700 KZT."
100000008680061100,4,False,1,0,41300.0,0.0,2,0,0.00031206612655890594,-0.0,4.8374784901905625e-05,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",9,0.1,0.1814,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 9 (0 seed)  объём входящих 41 300 KZT."
100000008471634100,4,False,1,0,20000.0,0.0,1,0,0.0011291860489853216,-0.0,8.075868869417849e-20,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",51,0.1,0.1696,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 51 (0 seed)  объём входящих 20 000 KZT."
100000002119762100,4,False,1,0,77000.0,0.0,6,0,0.0005318447623815342,-0.0,5.91865096115952e-21,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",9,0.1,0.1916,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 9 (0 seed)  объём входящих 77 000 KZT."
100000008628818100,4,False,1,0,46310.0,0.0,1,0,0.0003042545700695096,-0.0,2.7582739710930483e-06,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",29,0.1,0.1833,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 29 (0 seed)  объём входящих 46 310 KZT."
100000007510567100,4,False,1,0,52000.0,0.0,1,0,0.0003063931695805002,-0.0,2.7582739710930483e-06,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",29,0.1,0.1852,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 29 (0 seed)  объём входящих 52 000 KZT."
100000004780327100,4,False,1,0,12000.0,0.0,1,0,0.00029329797031350894,-0.0,3.687381946528126e-06,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",29,0.1,0.1613,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 29 (0 seed)  объём входящих 12 000 KZT."
100000008376785100,4,False,1,0,234250.0,0.0,2,0,0.0005341353785529392,-0.0,-4.230430758860783e-19,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",9,0.1,0.2098,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 9 (0 seed)  объём входящих 234 250 KZT."
100000005745873100,4,False,1,0,223000.0,0.0,1,0,0.00031773198651832083,-0.0,-2.724994670538405e-20,0.0,False,0,0.0,True,0,peripheral,0.2,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1)",54,0.1,0.209,"узел на 4-м колене без исходящих — вероятный артефакт обрыва обхода, не подтверждённый terminal (in_deg=1) Кластер 54 (0 seed)  объём входящих 223 000 KZT."
