gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through,is_frontier_cutoff,n_seed_neighbors,component_id,why,explanation,priority_role,priority_volume,priority_bridge,priority_seed
100000007472293100,peripheral,0.15,60,0.146065,peripheral: 1 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков.,3,False,1,3,5000.0,345900.0,1,3,0.00028633291495751956,4.8034099223753116e-05,69.18,False,0,0,"peripheral: role=0.006, volume=0.139, bridge=0.001, seed=0.000; peripheral: 1 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.13899513931169458,0.0010696640325397351,0.0
100000007484343100,terminal,0.552676,0,0.221633,"terminal: положительный вход 26,757 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,2,0,26757.0,0.0,2,0,0.0002891334225528798,0.0,0.0,False,0,0,"terminal: role=0.055, volume=0.166, bridge=0.000, seed=0.000; terminal: положительный вход 26,757 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 26,757 KZT, исходящих нет; возможный конечный получатель в выборке.",0.0552676,0.16636525498061297,0.0,0.0
100000007487729100,terminal,0.5525,0,0.220507,"terminal: положительный вход 25,000 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,25000.0,0.0,1,0,0.0002941149149674853,0.0,0.0,False,0,0,"terminal: role=0.055, volume=0.165, bridge=0.000, seed=0.000; terminal: положительный вход 25,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 25,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05525,0.16525690811778185,0.0,0.0
100000007507343100,terminal,0.587,58,0.29793,"terminal: положительный вход 370,000 KZT, исходящих нет; возможный конечный получатель в выборке.",1,False,1,0,370000.0,0.0,1,0,0.0006416178761806935,0.0,0.0,False,1,11,"terminal: role=0.059, volume=0.209, bridge=0.000, seed=0.030; terminal: положительный вход 370,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 370,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.0587,0.20922985721312962,0.0,0.03
100000007510567100,peripheral,0.15,18,0.183208,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,52000.0,0.0,1,0,0.00030503440290359675,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.177, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.17720806366840586,0.0,0.0
100000007510875100,terminal,0.5505,4,0.194045,"terminal: положительный вход 5,000 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,5000.0,0.0,1,0,0.00035624626017075875,0.0,0.0,False,0,0,"terminal: role=0.055, volume=0.139, bridge=0.000, seed=0.000; terminal: положительный вход 5,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 5,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05505,0.13899513931169458,0.0,0.0
100000007511163100,peripheral,0.15,16,0.24955,peripheral: 2 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков.,1,False,2,3,63666.0,82052.0,2,3,0.0003395973251602175,0.00013645713165524087,1.2887883642760658,False,2,0,"peripheral: role=0.006, volume=0.181, bridge=0.003, seed=0.060; peripheral: 2 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 2 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.18051108042484726,0.003038743061157913,0.06
100000007511780100,peripheral,0.15,0,0.201031,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,155000.0,0.0,2,0,0.0005577703986813199,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.195, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.19503113774078804,0.0,0.0
100000007534354100,peripheral,0.15,24,0.182621,peripheral: 1 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков.,2,False,1,3,50000.0,147810.0,1,3,0.00030354781418186465,2.377762216645049e-06,2.9562,False,0,0,"peripheral: role=0.006, volume=0.177, bridge=0.000, seed=0.000; peripheral: 1 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 3 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.17656803432354756,5.2950024298976215e-05,0.0
100000007536804100,peripheral,0.15,1,0.223897,peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.,1,False,1,2,100000.0,55000.0,1,2,0.00029130351809237046,7.925874055483496e-07,0.55,False,1,0,"peripheral: role=0.006, volume=0.188, bridge=0.000, seed=0.030; peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.18787932371173535,1.765000809965874e-05,0.03
100000007539296100,peripheral,0.15,10,0.181207,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,46000.0,0.0,2,0,0.0005573238796527794,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.175, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.1752073601839794,0.0,0.0
100000007544358100,transit,0.786822,16,0.34758,"transit: положительные вход/выход; pass-through=1.09, это месячное соответствие потоков. Альтернативные сигналы: transit.",1,False,2,1,322500.0,350000.0,2,3,0.0003405716742742659,1.9616538287321655e-05,1.0852713178294573,False,1,0,"transit: role=0.110, volume=0.207, bridge=0.000, seed=0.030; transit: положительные вход/выход; pass-through=1.09, это месячное соответствие потоков. Альтернативные сигналы: transit.","transit: положительные вход/выход; pass-through=1.09, это месячное соответствие потоков. Альтернативные сигналы: transit.",0.11015508000000002,0.2069876384644278,0.00043683770046655377,0.03
100000007591246100,peripheral,0.15,12,0.159559,peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,3,False,1,1,12190.0,120000.0,1,1,0.00029789309382384895,1.0237587321666184e-06,9.844134536505333,False,0,0,"peripheral: role=0.006, volume=0.154, bridge=0.000, seed=0.000; peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.15353632788434493,2.2797927128725875e-05,0.0
100000007593823100,peripheral,0.15,0,0.186429,"peripheral: 3 входящих и 13 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator, distributor.",3,False,3,13,25000.0,162900.0,3,21,0.000290592094563477,0.0006813203182041415,6.516,False,0,0,"peripheral: role=0.006, volume=0.165, bridge=0.015, seed=0.000; peripheral: 3 входящих и 13 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator, distributor.","peripheral: 3 входящих и 13 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator, distributor.",0.006,0.16525690811778185,0.015172218294896431,0.0
100000007594394100,consolidator,0.78,43,0.491919,"consolidator: получает от 6 плательщиков, вход 395,385 KZT. Альтернативные сигналы: consolidator.",2,False,6,1,395385.0,3376312.0,6,40,0.0004055854787031871,3.6199495962304385e-05,8.539302199122375,False,0,0,"consolidator: role=0.281, volume=0.210, bridge=0.001, seed=0.000; consolidator: получает от 6 плательщиков, вход 395,385 KZT. Альтернативные сигналы: consolidator.","consolidator: получает от 6 плательщиков, вход 395,385 KZT. Альтернативные сигналы: consolidator.",0.28080000000000005,0.2103127321870394,0.0008061210567637017,0.0
100000007597382100,terminal,0.55157,10,0.212822,"terminal: положительный вход 15,700 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,15700.0,0.0,1,0,0.00028607811825025404,0.0,0.0,False,0,0,"terminal: role=0.055, volume=0.158, bridge=0.000, seed=0.000; terminal: положительный вход 15,700 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 15,700 KZT, исходящих нет; возможный конечный получатель в выборке.",0.055157000000000005,0.15766546025865497,0.0,0.0
100000007617808100,terminal,0.595,16,0.271924,"terminal: положительный вход 450,000 KZT, исходящих нет; возможный конечный получатель в выборке.",2,False,1,0,450000.0,0.0,1,0,0.0003601043534538582,0.0,0.0,False,0,0,"terminal: role=0.059, volume=0.212, bridge=0.000, seed=0.000; terminal: положительный вход 450,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 450,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.0595,0.21242420053335598,0.0,0.0
100000007618425100,terminal,0.553935,28,0.228052,"terminal: положительный вход 39,348 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,39348.0,0.0,1,0,0.0002950732143281281,0.0,0.0,False,0,0,"terminal: role=0.055, volume=0.173, bridge=0.000, seed=0.000; terminal: положительный вход 39,348 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 39,348 KZT, исходящих нет; возможный конечный получатель в выборке.",0.0553935,0.17265845723699563,0.0,0.0
100000007629096100,peripheral,0.15,0,0.232978,peripheral: 4 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.,2,False,4,1,1075170.0,765205.0,5,5,0.0024724059471072494,1.525730755680573e-05,0.7117060557865268,False,0,0,"peripheral: role=0.006, volume=0.227, bridge=0.000, seed=0.000; peripheral: 4 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.",peripheral: 4 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.,0.006,0.2266377874560874,0.0003397626559184307,0.0
100000007629121100,terminal,0.5529,2,0.222969,"terminal: положительный вход 29,000 KZT, исходящих нет; возможный конечный получатель в выборке.",2,False,1,0,29000.0,0.0,1,0,0.0003960360915614083,0.0,0.0,False,0,0,"terminal: role=0.055, volume=0.168, bridge=0.000, seed=0.000; terminal: положительный вход 29,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 29,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05529,0.16767888066639022,0.0,0.0
100000007631637100,terminal,0.551534,22,0.242441,"terminal: положительный вход 15,341 KZT, исходящих нет; возможный конечный получатель в выборке.",1,False,1,0,15341.0,0.0,1,0,0.0002887891904207813,0.0,0.0,False,1,3,"terminal: role=0.055, volume=0.157, bridge=0.000, seed=0.030; terminal: положительный вход 15,341 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 15,341 KZT, исходящих нет; возможный конечный получатель в выборке.",0.0551534,0.157287998430225,0.0,0.03
100000007639767100,coordinator,1.0,0,0.702247,"coordinator: 2 seed-соседа; betweenness=0.0025 не ниже p95=0.0013; гипотеза связи структур. Альтернативные сигналы: consolidator, distributor.",1,False,4,10,90913.0,822244.0,4,13,0.000301440039227222,0.0025112211996485036,9.044295095310902,False,2,0,"coordinator: role=0.400, volume=0.186, bridge=0.056, seed=0.060; coordinator: 2 seed-соседа; betweenness=0.0025 не ниже p95=0.0013; гипотеза связи структур. Альтернативные сигналы: consolidator, distributor.","coordinator: 2 seed-соседа; betweenness=0.0025 не ниже p95=0.0013; гипотеза связи структур. Альтернативные сигналы: consolidator, distributor.",0.4,0.1863246771358644,0.05592200204489246,0.06
100000007641183100,terminal,0.5528,16,0.252386,"terminal: положительный вход 28,000 KZT, исходящих нет; возможный конечный получатель в выборке.",1,False,1,0,28000.0,0.0,1,0,0.00028857979971603717,0.0,0.0,False,1,0,"terminal: role=0.055, volume=0.167, bridge=0.000, seed=0.030; terminal: положительный вход 28,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 28,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.055279999999999996,0.1671062463383316,0.0,0.03
100000007641801100,terminal,0.57,1,0.286191,"terminal: положительный вход 200,000 KZT, исходящих нет; возможный конечный получатель в выборке.",1,False,1,0,200000.0,0.0,1,0,0.0002970377419674501,0.0,0.0,False,1,0,"terminal: role=0.057, volume=0.199, bridge=0.000, seed=0.030; terminal: положительный вход 200,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 200,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.056999999999999995,0.19919069469296993,0.0,0.03
100000007647294100,terminal,0.5885,38,0.268728,"terminal: положительный вход 385,000 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,385000.0,0.0,1,0,0.000579218128600068,0.0,0.0,False,0,0,"terminal: role=0.059, volume=0.210, bridge=0.000, seed=0.000; terminal: положительный вход 385,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 385,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.058850000000000006,0.2098783769855059,0.0,0.0
100000007648946100,peripheral,0.15,12,0.197309,peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,1,False,1,1,19550.0,25000.0,1,1,0.0002892378990904645,2.9130943747974165e-06,1.278772378516624,False,1,0,"peripheral: role=0.006, volume=0.161, bridge=0.000, seed=0.030; peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.1612442449637613,6.48712545144123e-05,0.03
100000007653003100,terminal,0.56,28,0.243879,"terminal: положительный вход 100,000 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,100000.0,0.0,1,0,0.0003013091989193027,0.0,0.0,False,0,0,"terminal: role=0.056, volume=0.188, bridge=0.000, seed=0.000; terminal: положительный вход 100,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 100,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05600000000000001,0.18787932371173535,0.0,0.0
100000007653094100,peripheral,0.15,12,0.163974,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,16000.0,0.0,1,0,0.0005754742432917503,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.158, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.1579743265198547,0.0,0.0
100000007689942100,peripheral,0.15,43,0.145436,peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.,3,False,1,2,5000.0,25000.0,1,2,0.0008925911171850297,1.981468513870874e-05,5.0,False,0,0,"peripheral: role=0.006, volume=0.139, bridge=0.000, seed=0.000; peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.13899513931169458,0.0004412502024914685,0.0
100000007731977100,peripheral,0.15,0,0.182568,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,50000.0,0.0,1,0,0.0003367721755154738,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.177, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.17656803432354756,0.0,0.0
100000007737775100,terminal,0.5506,53,0.19703,"terminal: положительный вход 6,000 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,6000.0,0.0,1,0,0.00030312962676534933,0.0,0.0,False,0,0,"terminal: role=0.055, volume=0.142, bridge=0.000, seed=0.000; terminal: положительный вход 6,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 6,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05506,0.141969896652834,0.0,0.0
100000007745062100,peripheral,0.15,7,0.193879,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,100000.0,0.0,1,0,0.0006252799425245716,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.188, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.18787932371173535,0.0,0.0
100000007747786100,distributor,0.7075,1,0.21225,"distributor: исходящий веер на 31 получателей, выход 4,238,009 KZT; входящие seed могут быть неполными. Альтернативные сигналы: distributor.",0,True,0,31,0.0,4238009.4,0,35,0.0002855692942172909,0.0,,False,0,0,"distributor: role=0.212, volume=0.000, bridge=0.000, seed=0.000; distributor: исходящий веер на 31 получателей, выход 4,238,009 KZT; входящие seed могут быть неполными. Альтернативные сигналы: distributor.","distributor: исходящий веер на 31 получателей, выход 4,238,009 KZT; входящие seed могут быть неполными. Альтернативные сигналы: distributor.",0.21225000000000002,0.0,0.0,0.0
100000007749092100,peripheral,0.15,16,0.151934,peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,2,False,1,1,7650.0,70375.0,1,5,0.0018044164784854861,0.0,9.199346405228757,False,0,0,"peripheral: role=0.006, volume=0.146, bridge=0.000, seed=0.000; peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.14593394309841046,0.0,0.0
100000007749747100,peripheral,0.15,4,0.182568,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,50000.0,0.0,1,0,0.000443621967101852,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.177, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.17656803432354756,0.0,0.0
100000007754369100,terminal,0.558242,0,0.240549,"terminal: положительный вход 82,424 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,82424.0,0.0,1,0,0.00029287884025694984,0.0,0.0,False,0,0,"terminal: role=0.056, volume=0.185, bridge=0.000, seed=0.000; terminal: положительный вход 82,424 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 82,424 KZT, исходящих нет; возможный конечный получатель в выборке.",0.055824200000000004,0.1847250059398163,0.0,0.0
100000007777377100,peripheral,0.15,16,0.221678,peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.,2,False,1,2,456290.0,10000.0,7,2,0.0003611461879485204,0.00013592874005154197,0.021915886826360427,False,0,0,"peripheral: role=0.006, volume=0.213, bridge=0.003, seed=0.000; peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.21265072357575926,0.0030269763890914737,0.0
100000007793871100,terminal,0.5526,11,0.221157,"terminal: положительный вход 26,000 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,26000.0,0.0,3,0,0.0006872267875117613,0.0,0.0,False,0,0,"terminal: role=0.055, volume=0.166, bridge=0.000, seed=0.000; terminal: положительный вход 26,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 26,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.055260000000000004,0.1658969249103199,0.0,0.0
100000007797290100,peripheral,0.15,0,0.194307,peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,2,False,1,1,100000.0,20000.0,1,1,0.0003011253761628506,1.922024458454748e-05,0.2,False,0,0,"peripheral: role=0.006, volume=0.188, bridge=0.000, seed=0.000; peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 1 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.18787932371173535,0.0004280126964167244,0.0
100000007811950100,peripheral,0.15,13,0.182568,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,50000.0,0.0,1,0,0.0005462285400719733,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.177, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.17656803432354756,0.0,0.0
100000007841978100,peripheral,0.15,10,0.218388,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,449000.0,0.0,1,0,0.0005063238893873195,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.212, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.2123878958682574,0.0,0.0
100000007861311100,terminal,0.5545,1,0.230299,"terminal: положительный вход 45,000 KZT, исходящих нет; возможный конечный получатель в выборке.",2,False,1,0,45000.0,0.0,1,0,0.0003585524623513075,0.0,0.0,False,0,0,"terminal: role=0.055, volume=0.175, bridge=0.000, seed=0.000; terminal: положительный вход 45,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 45,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05545,0.17484869480434048,0.0,0.0
100000007863304100,terminal,0.5525,10,0.220507,"terminal: положительный вход 25,000 KZT, исходящих нет; возможный конечный получатель в выборке.",3,False,1,0,25000.0,0.0,1,0,0.000286379523569143,0.0,0.0,False,0,0,"terminal: role=0.055, volume=0.165, bridge=0.000, seed=0.000; terminal: положительный вход 25,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 25,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05525,0.16525690811778185,0.0,0.0
100000007864477100,peripheral,0.15,0,0.22108,peripheral: 2 входящих и 6 исходящих контрагентов; недостаточно выраженных признаков.,3,False,2,6,76000.0,203500.0,2,10,0.0003047746949631922,7.54197319634361e-05,2.6776315789473686,False,1,0,"peripheral: role=0.006, volume=0.183, bridge=0.002, seed=0.030; peripheral: 2 входящих и 6 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 2 входящих и 6 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.18340084679914648,0.0016795105129228988,0.03
100000007865484100,peripheral,0.15,65,0.222695,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,584600.0,0.0,2,0,0.00036618616723092773,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.217, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.2166945463683766,0.0,0.0
100000007867364100,peripheral,0.15,43,0.179665,peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,4,False,1,0,41852.0,0.0,1,0,0.0004487382371459403,0.0,0.0,True,0,0,"peripheral: role=0.006, volume=0.174, bridge=0.000, seed=0.000; peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.",peripheral: 1 входящих и 0 исходящих контрагентов; недостаточно выраженных признаков; исходящие за 4-м коленом не наблюдаются.,0.006,0.1736652225080583,0.0,0.0
100000007898453100,peripheral,0.15,2,0.171627,peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.,2,False,1,2,24750.0,320000.0,1,2,0.0003330161085564525,2.3975769017837576e-05,12.929292929292929,False,0,0,"peripheral: role=0.006, volume=0.165, bridge=0.001, seed=0.000; peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.16509290351607114,0.0005339127450146768,0.0
100000007908818100,peripheral,0.15,2,0.290216,peripheral: 4 входящих и 6 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.,1,False,4,6,727475.0,302000.0,4,13,0.0004753811920473764,0.00017753957884283033,0.4151345407058662,False,2,0,"peripheral: role=0.006, volume=0.220, bridge=0.004, seed=0.060; peripheral: 4 входящих и 6 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.",peripheral: 4 входящих и 6 исходящих контрагентов; недостаточно выраженных признаков. Альтернативные сигналы: consolidator.,0.006,0.22026271417807894,0.0039536018143235575,0.06
100000007930878100,terminal,0.5505,23,0.194045,"terminal: положительный вход 5,000 KZT, исходящих нет; возможный конечный получатель в выборке.",2,False,1,0,5000.0,0.0,1,0,0.00048363772579278913,0.0,0.0,False,0,4,"terminal: role=0.055, volume=0.139, bridge=0.000, seed=0.000; terminal: положительный вход 5,000 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 5,000 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05505,0.13899513931169458,0.0,0.0
100000007938486100,terminal,0.55395,22,0.258116,"terminal: положительный вход 39,500 KZT, исходящих нет; возможный конечный получатель в выборке.",1,False,1,0,39500.0,0.0,1,0,0.00029385988153479773,0.0,0.0,False,1,3,"terminal: role=0.055, volume=0.173, bridge=0.000, seed=0.030; terminal: положительный вход 39,500 KZT, исходящих нет; возможный конечный получатель в выборке.","terminal: положительный вход 39,500 KZT, исходящих нет; возможный конечный получатель в выборке.",0.05539500000000001,0.17272137385097203,0.0,0.03
100000007939160100,peripheral,0.15,23,0.25772,peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.,1,False,1,2,795000.0,14300.0,2,2,0.0006653456234025181,3.962937027741748e-07,0.017987421383647798,False,1,4,"peripheral: role=0.006, volume=0.222, bridge=0.000, seed=0.030; peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.",peripheral: 1 входящих и 2 исходящих контрагентов; недостаточно выраженных признаков.,0.006,0.22171122510864527,8.82500404982937e-06,0.03
